duration,artist_name,title,bars_confidence,danceability,energy,key_confidence,loudness,mode_confidence,song_hotttnesss
235.49342,Mongo Santamaria,Soca Mi Nice,167,4.804194824227837,32.34783727597899,0.479,-9.396,0.498,0.0
228.49261,Leroy Hutson,Never Know What You Can Do (Give It A Try) - Original,142,74.84794841289798,17.67420299883524,0.802,-13.525,0.724,0.3759843015004421
337.08363,Paulo Flores,Poema do semba,171,34.38811718008778,28.783212672677926,0.457,-7.775,0.393,0.0
268.90404,John Williams,Everything I Do from Robin Hood,151,54.274679232881354,52.93407512231876,0.852,-15.519,0.785,0.0
113.42322,Greater Vision,Carol Of The Bells (Instramental Featuring The Budapest Pops Orchestra),107,48.45020703297197,64.89553957399508,0.0,-11.326,0.0,0.0
243.56526,Aesop Rock,Train Buffer,91,30.812734272127983,54.309291547053526,0.376,-5.683,0.403,0.0
205.50485,Devo,Going Under,79,76.9350034171406,19.5803485604769,0.393,-16.619,0.546,0.5637552083912959
19.12118,Rakim,Skit,13,92.99195050378886,44.68330668945042,0.0,-18.83,0.0,0.0
235.04934,Styles P & The Evil Genius DJ Green Lantern,Shadows,162,49.75379432064434,16.569155069780493,0.131,-9.338,0.334,0.3829350900750192
243.01669,Ann Nesby,Tables Turn,87,97.8670538143544,38.54725454914667,0.863,-8.578,0.685,0.26586104921065
280.31955,The Shamen,Heal (The Separation) [PM Dawn Alt. Lead Mix],127,15.823610370948648,36.201335228539136,0.46,-9.198,0.438,0.0
217.62567,Mademoiselle Sane,La petite boite en fer,52,3.195726744788363,1.2302135993235042,0.531,-11.875,0.54,0.0
249.93914,Gorillaz,Rock The House (Explicit),176,80.32325758430113,68.8763336547569,0.857,-7.033,0.583,0.8133052092707631
240.53506,Danny Wright,Carol of the Bells (Album Version),114,27.279895935403374,14.719223392910497,0.829,-17.041,0.999,0.4051157216913865
334.31465,Burning Spear,The Invasion (Aka Black Wa Da Da),201,96.15089265531105,78.11623773043436,0.605,-12.763,0.4,0.6070366907455167
253.41342,Passion,Jesus_ Lover Of My Soul (Bonus Stereo Trax),118,96.16128574221305,97.80726458086261,0.763,-16.307,0.744,0.0
301.73995,Midwest Product,Motivator,175,74.51874243388917,5.086684492578231,0.456,-8.874,0.481,0.5033812362063191
147.64363,From Autumn To Ashes,IV,74,35.28988577847778,90.1355150418721,0.516,-12.063,0.569,0.5122536543033052
342.20363,Thomas Battenstein,East West,151,53.41586742781793,22.48541420898934,0.0,-13.774,0.075,0.0
208.66567,Atreyu,Gallows (Album Version),117,22.701488254539225,93.28261079221085,0.118,-3.639,0.256,0.0
381.70077,Grup Knar,Ay Nare Nare,743,87.01363737500033,47.63244714592565,0.001,-9.421,0.134,0.0
225.77587,Warrior King,Breath Of Fresh Air,313,72.39191302744361,19.83709412867565,0.873,-6.937,0.603,0.5654510121736983
227.57832,Taking Back Sunday,You Know How I Do [Live From Bamboozle],156,8.855283034200735,77.02981930553119,0.859,-5.534,0.512,0.3603705827121406
183.43138,Jean Lumi\xc3\xa8re,La chanson des gen\xc3\xaats,370,91.93913155157482,61.62050025668695,0.604,-11.333,0.494,0.0
239.0722,Buju Banton,Destiny,132,4.240542075443887,35.92880478338437,0.514,-7.38,0.562,0.0
188.21179,Patrick Eudeline,La Nuit,119,76.3842719573145,37.17042145963938,0.893,-8.969,0.798,0.0
246.54322,Piero Esteriore,Io Vivo,101,42.197735852171526,39.06800160089367,0.684,-6.212,0.7,0.0
190.85016,Lara,Caf\xc3\xa9 Sarajevo,85,28.308952151216683,78.97907019542241,0.283,-11.809,0.268,0.0
212.63628,Sonny Landreth,She Left Me A Mule ,303,67.05105126916379,58.66063209814176,0.0,-12.617,0.312,0.3347065490692206
228.98893,Save As,Fanfara,107,67.69668526146401,44.26401071251645,0.54,-11.042,0.337,0.0
270.78485,Daniel Johnston,To Go Home,146,4.315604858048516,98.9748179910456,1.0,-12.664,0.96,0.5527051139046104
204.19873,Redman / Saukrates / Icadon,"b""Get em""",113,63.82277321126678,63.213487695417605,0.704,-13.57,0.485,0.536032111708468
251.402,Workhorse,High Horse,116,76.50124563734943,89.10673249527599,0.07,-7.2,0.507,0.26586104921065
143.15057,Helen Love,Calm Down Dad,119,95.07490494813024,75.78996169596172,0.274,-4.737,0.444,0.3775316449767025
192.10404,Connemara Stone Company,Dragonfly,97,84.3510091898782,13.744625365105401,0.014,-7.179,0.301,0.2199066846197045
267.7024,Hard Romantic,Romanza,88,73.58325557427213,17.39462648456749,0.683,-18.479,0.548,0.0
278.33424,Rita Chiarelli,Tu Vuo_ Fa_ L_ Americano,108,61.895010282568464,23.053602632814762,0.441,-13.083,0.647,0.2538347361322313
218.48771,The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith,September Song,54,29.19293230844375,45.5585127618866,0.741,-23.596,0.471,0.0
194.87302,Gipsy Kings,Tu Quieres Volver,523,30.317319314937453,16.415506377085677,0.351,-8.403,0.318,0.778820808942555
288.02567,Humble Pie,Intro/Whatcha Gonna Do about It,105,57.51781471280374,42.64831016680473,0.449,-11.088,0.515,0.2425698136966709
163.91791,Sleepy John Estes,Stop That Thing,258,17.78637039546084,34.65724115927925,0.258,-15.832,0.398,0.0
201.82159,Lidell Townsell,Duh Duh Da,102,0.3697914295346161,5.440697896453505,0.006,-9.926,0.241,0.2084722367788958
156.83873,P.O.S,"b""Drumroll (Were All Thirsty)""",54,16.58974634773721,53.96024089085939,0.27,-5.924,0.296,0.0
64.70485,DJ Clue / P. Diddy,Intro,26,53.857288836252515,84.0473978275424,0.187,-23.129,0.302,0.3864772912554594
451.02975,Dynamix,Bodyfly (Dynamix original version),211,80.69515559471975,89.52143231718026,0.163,-5.927,0.24,0.0
242.93832,Gathering,Brampton To Roadhead,94,78.61448152312961,88.63118075269459,0.387,-9.989,0.414,0.0
213.39383,Helen Love,Bigbigkiss,141,39.233466065126485,70.63822762247418,0.155,-9.559,0.214,0.0
199.00036,Languis,Cable,58,34.15437425181334,99.44915274508979,0.216,-16.595,0.368,0.1939277643569876
209.08363,Tracy Byrd,Walking To Jerusalem,98,93.85407364314938,55.998513304951146,0.454,-7.56,0.55,0.0
62.92853,Basic Channel,Q1.1 Edit,32,15.367426344163315,97.9739131433887,0.712,-23.563,0.681,0.4997523279885532
79.64689,Mills Brothers,You\x19re nobody till somebody loves you,38,42.46104891267402,68.96045834265311,0.349,-7.704,0.477,0.0
224.65261,Sue Foley,"b""She Dont Belong To You""",96,16.367004902363046,41.89543681043123,0.56,-6.278,0.679,0.3347065490692206
170.44853,Barry Mann,Here You Come Again (LP Version),74,76.0286081744793,68.79920559144826,0.537,-9.741,0.549,0.0
307.80036,Ben Sidran,"b""Blowin In the Wind""",61,6.880310088112751,71.68409498158923,1.0,-17.336,0.878,0.2215486599143951
175.5424,Krayzie Bone,Let It All Go,131,69.90968057697654,58.12966983663011,0.0,-4.982,0.136,0.4348380902608562
322.97751,Jimmy Page,Hummingbird,185,49.722152068977586,87.35067783021286,0.331,-13.865,0.557,0.5637552083912959
115.43465,Dark Shadows,Departure / End Title (Love Theme From Night Of Dark Shadows),12,51.06227158724792,73.30115561967591,0.108,-21.277,0.389,0.0
325.35465,Jim Kweskin with Samoa Wilson,Brother Can You Spare A Dime (Album Version),92,1.237955782609279,75.94871285885253,0.915,-12.375,0.672,0.0
224.31302,Jim Jones featuring Oshy,This Is For My Bitches,112,1.3014761010781029,35.666437736100164,0.194,-4.62,0.438,0.4456992752017087
245.34159,Joy Division,The Sound Of Music - [High Wycombe Town Hall Live 13 July 1979] (Sound Check),119,5.3199405897978895,39.156168488634556,0.0,-6.521,0.091,0.4000396569546395
251.92444,Light Of The World,"Pete\s Crusade (12"" Version) (2006 Digital Remaster)",125,55.7312244924378,27.45709596831416,0.565,-12.262,0.684,0.0
192.41751,Mariano Yanani,Canon In D Major (J. Pachelbel),97,3.1773079692514528,79.85360222981232,0.729,-16.922,0.74,0.0
283.74159,Rocky Whatule,Friends Of All Races,132,41.89332458398047,68.02724892151514,0.315,-8.606,0.308,0.0
244.32281,Aphasia,"non-existent track (part one: ""why don\t you fuckin\ remember anything ?"")",150,15.622510044587678,2.1024538257753744,0.104,-7.468,0.459,0.0
232.22812,Michelle Tumes,Love Shines Through  (Dream Album Version),114,60.39955827508216,49.46478196856015,0.676,-5.165,0.515,0.0
266.89261,Beherit,Suck My Blood,164,19.38924480403982,86.6424419505787,0.804,-5.268,0.581,0.5642587393365759
161.35791,EPMD,Jane 5,57,35.26925284859157,41.120446511962236,0.0,-8.667,0.245,0.4923983528177209
197.25016,Casiotone For The Painfully Alone,White Jetta,141,27.415238626790995,59.46328782824944,0.548,-9.31,0.291,0.7056291886565315
249.28608,Architecture In Helsinki,Need To Shout,143,66.90382397536096,64.84951713208635,0.263,-10.414,0.355,0.7602993828677649
136.30649,Jack Johnson and Friends / Matt Costa,Fall Line,84,81.24249400691468,15.47307999476022,0.072,-11.234,0.526,0.0
231.33995,City High,Sista,153,83.61346912739586,14.260334392173956,0.421,-7.99,0.252,0.4274465714884308
284.682,The Frequency,Own Me,181,44.2264804302113,36.00203270627007,0.061,-11.221,0.487,0.2150803185092279
1.04444,Britney Spears,Someday (I Will Understand),0,84.01522672782362,27.11415156741236,0.0,-23.555,0.0,0.0
190.22322,Caballo Dorado,Me vuelves loco,119,12.975449340421164,87.16451816879832,0.85,-8.221,0.645,0.0
224.02567,Mohammad Nouri,Morghe Eshgh,99,52.63755812171216,81.36663674886717,0.709,-17.661,0.683,0.2998774882739778
168.93342,Soul Asylum,"b""Dont It (make Your Troubles Seem Small) (Album Version)""",545,72.69046019820539,66.49755717047103,0.0,-11.71,0.248,0.3725300393660796
236.14649,Eko Fresh feat. Capkekz,Das ist mein Viertel,91,18.37428462877141,49.98731130663305,0.344,-2.653,0.55,0.2707759989463275
329.24689,Barbara Fairchild,The Other Side Of That Hill,200,35.96874295879297,89.376859951591,0.702,-8.159,0.658,0.0
241.60608,Big Star,"b""Watch The Sunrise [Live at Lafayettes Music Room_ Memphis_ TN_ January 1973]""",161,5.162900227151734,13.723489782771292,0.391,-7.724,0.501,0.3738202755896518
405.41995,TEN MADISON,Elementro,118,62.76491549339374,13.096493761075978,0.545,-7.495,0.508,0.0
173.24363,Moon Mullican,Kangaroo Blues,58,71.72774980970425,64.43503200778221,0.683,-20.884,0.652,0.0
161.59302,Sergio Mendes,Tem Do de Mim (Live At El Matador_ San Francisco),118,3.9966633201302004,77.43724917623373,0.51,-19.397,0.498,0.0
208.50893,Michael Card,Arise_ My Love (Song Of Solomon),79,4.18226124342328,6.804999728444172,0.558,-21.716,0.669,0.3347065490692206
160.31302,Chroma Key,Salvation,79,49.84629440266419,86.71746372936144,0.706,-11.242,0.68,0.4954531365246454
208.79628,The Red Jumpsuit Apparatus,"b""In Fates Hands (Album Version)""",169,85.17161425392423,12.659254902885564,0.529,-2.983,0.662,0.6040881780778032
205.45261,Anna Abreu,Shame,116,70.60551208423695,31.17854331784019,0.593,-6.692,0.581,0.4787262884803349
236.5122,Mykill Miers,Listen,84,48.939074168884076,8.03044685643104,0.014,-14.249,0.531,0.0
608.23465,Rachael Starr,Till There Was You (John Creamer & Stephane K Remix),320,92.58540823829708,96.1771402792115,0.793,-10.289,0.632,0.5413813805335101
351.73832,Lonnie Brooks,Two Guitars Shuffle (take 1),728,96.45988007950818,64.56652967473235,0.342,-12.302,0.301,0.4643353773794835
169.63873,Don Gibson,I Love No One But You,83,5.599666978547657,85.45077213026607,0.624,-14.257,0.608,0.0
312.76363,Stanley Clarke,What If I Forget The Champagne,158,9.459797537946047,1.6978084610100863,0.386,-13.455,0.38,0.3725300393660796
143.67302,H\xc3\xa9lio Ziskind,A hist\xc3\xb3ria do inc\xc3\xaandio do jequitib\xc3\xa1 de Carangola (Part 1),76,52.680946943345454,49.296474560016215,0.447,-15.316,0.526,0.0
81.10975,Rancid,Meteor Of War (Album Version),224,18.442396103365432,38.332036542267765,0.472,-3.869,0.397,0.0
171.65016,Joe Turner,Nobody In Mind,76,34.160733593178975,40.08127863148282,0.619,-20.075,0.624,0.0
252.3424,George Nooks,Your Love (Got a Hold of Me) instrumental,757,39.360115088961244,95.18464432340029,1.0,-5.641,0.76,0.0
235.31057,Jim Kweskin,"b""Kaloobafak [Im Confessin (That I Love You)] (LP Version)""",249,50.81602845202847,13.373979293429795,0.363,-18.638,0.58,0.0
298.10893,Justin,Wo You Jin Ri,196,60.923510766323695,30.844743747710236,0.563,-9.226,0.581,0.0
433.94567,Atman,All Is One,157,15.274574243305006,3.498242515283989,0.114,-7.77,0.46,0.0
399.82975,The Pineapple Thief,Run A Mile,229,68.20658692200539,72.46191401156402,0.238,-7.715,0.4,0.5691786864450364
167.20934,Carl Davis,"b""Cranford: Deborahs Vigil""",27,59.24808887718024,86.50844886203238,0.106,-24.082,0.465,0.0
140.06812,Diesel Boy,Dragonfly,114,99.08672953668788,15.104320359628254,0.435,-4.564,0.578,0.340922755864378
274.54649,S.U.P,4tx.31,700,31.49802948402044,48.43938310765446,0.917,-9.748,0.549,0.0
237.68771,Daniel Johnston,Oh No,80,84.63427778476473,15.46390218089594,0.869,-24.905,0.547,0.5114243256864599
302.86322,Sophie B. Hawkins,32 Lines (Album Version),165,65.22473042352566,32.4363707104677,0.338,-7.838,0.53,0.0
155.58485,Georges Parys,Levallois Monte Carlo,73,15.261813965328308,23.414828049480295,0.031,-15.88,0.29,0.0
122.64444,Circle Jerks,Question Authority,82,18.233714932249356,22.855217231072633,0.322,-10.18,0.383,0.6655446019629685
291.91791,Deville_ Willy,Loup Garou,124,15.583133073677102,93.07797515509601,0.776,-13.75,0.54,0.212045405483719
67.05587,Dark Shadows,The Taking Of Angelique,120,41.0954778584056,61.308367484390956,0.0,-24.522,0.0,0.0
168.77669,Jake Hess,So Many Reasons,63,10.859214001259499,42.77552827440865,1.0,-13.478,0.902,0.0
200.12363,Cal Tjader,Anyone Who Had A Heart,377,36.280228106168245,54.97161530827424,0.576,-18.896,0.5,0.0
232.48934,Fiona Sit,Xin Bu Liao Qing,93,4.465226924945609,36.22835595512447,0.698,-6.327,0.729,0.0
228.70159,Jack Johnson,Fortunate Fool,117,75.27892719637087,49.0660317502673,0.244,-10.736,0.418,0.8242065020160781
246.33424,Fabolous,Trade It All PT2  (Early Fade Amended Version- Bonus Track) (featuring P. Diddy & Jagged Edge),98,54.26787874501811,90.57368309700409,0.306,-5.268,0.349,0.5411058269016916
335.69914,Elvin Bishop,"b""Ill Be Glad""",137,98.75430053498764,16.17698620676331,0.816,-4.559,0.781,0.3347065490692206
246.46485,Nick Cave & The Bad Seeds,Wings Off Flies (2009 Digital Remaster),135,4.572916688214157,30.196925149525413,0.505,-11.936,0.406,0.0
252.21179,Showbread,Nothing Matters Anymore,171,98.32659232429036,47.960358835779914,1.0,-3.708,0.763,0.0
191.99955,Bruce Springsteen,Working On The Highway,145,17.883920412665276,70.2508883544106,0.641,-11.516,0.826,0.751580890905498
197.79873,Showbread,The Pig,91,5.160186876572914,24.792530093617703,0.61,-5.586,0.548,0.0
363.31057,The Gathering,"b""Gayas Dream""",132,45.20440437757228,41.91008145562512,0.641,-11.098,0.701,0.0
242.1024,Timbalada,Maracaia,178,51.46153360318415,25.402283432604357,0.656,-7.203,0.692,0.4010952965851682
241.81506,B.A.D.,Chu Hsin,117,4.962640118087458,58.447928840303994,0.286,-6.65,0.41,0.0
198.24281,Arne Weise,Sommarens sista m\xc3\xa5s,116,60.57645759151199,34.34278901906057,0.0,-15.879,0.055,0.0
193.802,Jay P\xc3\xa9rez,Ya Basta,82,3.044852249299368,73.57506354765832,0.831,-6.01,0.825,0.0
129.67138,Marty Robbins,DEU470956112,75,8.240553101013038,71.9668317064446,0.695,-8.116,0.618,0.2732859552542869
126.95465,Hank Penny,Wang Wang Blues,46,68.67150931226547,50.015277347408336,0.818,-13.159,0.564,0.5073468968424951
361.82159,Mario Rosenstock,Radio Jay,196,9.271679446420933e-06,8.49613128268084,0.479,-7.839,0.372,0.0
167.26159,Johnny Nash,There Are More Questions Than Answers,446,14.286298331003222,11.541587858771818,0.73,-12.43,0.655,0.0
256.20853,Jason Miles,Suba,206,98.28218624426424,48.99410342317761,0.013,-8.699,0.264,0.2538347361322313
288.86159,Bimbo,Lebaran,174,85.5040674417421,96.49936792659517,0.421,-7.687,0.398,0.0
301.66159,Samba Mapangala and Orchestra Virunga,Siri,68,71.54196525864265,77.91238454853242,0.495,-9.417,0.514,0.0
125.3873,Catherine King/Matthew Schwinghammer/The American Boychoir,Trois No\xc3\xabls qu\xc3\xa9b\xc3\xa8cois (trad): Gabriel,206,18.21899331908512,65.92028263937651,0.666,-29.374,1.0,0.0
293.72036,Falling Into Place,Cell (Album),165,75.6962032427946,68.32415635088029,0.307,-9.785,0.483,0.7056291886565315
246.38649,Wet Wet Wet,Love Is All Around,83,81.69495380003518,50.39302394426112,1.0,-6.574,0.812,0.0
261.0673,Chris Standring,Through the Looking Glass (jazz),68,25.58270857926952,32.89757431201543,0.798,-9.435,0.774,0.0
326.29506,Bob Newhart,General Chariot Corp. (LP Version),67,22.181950957646603,83.81564233074323,0.453,-19.242,0.38,0.0
278.93506,Finntroll,Ormh\xc3\xa4xan,205,32.39395780793857,16.07288551242346,0.431,-5.73,0.235,0.6192677019832813
186.40934,BB King,"b""She Dont Move Me No More""",25,83.00610358310666,20.684559182903595,0.246,-12.967,0.622,0.3943948561005826
263.96689,Beautiful Creatures,Wish (Album Version),162,87.73805404752461,12.177367092991142,0.464,-4.763,0.54,0.0
215.562,Kent,Markus s\xc3\xa5ng,109,69.73380217721765,16.841871803862183,0.936,-8.669,0.707,0.476435219642529
318.9024,Moonspell,Alma Mater,151,78.69528366624911,80.40294993003292,0.299,-5.255,0.422,0.0
382.58893,Nightwish,Beauty And The Beast,161,2.420557988294103,87.62556866451445,0.924,-4.657,0.656,0.0
92.36853,Black Flag,Police Story,176,85.68041798139933,91.66272118970362,0.629,-12.206,0.536,0.6786337886315265
231.1571,Joe Lynn Turner,Knock Knock,153,44.909879153679796,16.046036096266036,0.003,-6.604,0.289,0.0
234.50077,The Fureys,The Lonesome Boatman,149,47.95964263035227,61.24225427111144,0.782,-20.58,0.665,0.0
468.00934,Walter Hawkins,Never Alone,252,9.408327544016826,10.407699820380378,0.451,-13.75,0.547,0.26586104921065
422.24281,Wamdue Project,Washes Over Me,217,6.951710186546823,1.955203944489936,0.188,-10.412,0.336,0.212045405483719
156.18567,Planxty,"b""Junior Crehans Favourite - Corney Is Coming""",128,26.85738215786907,22.022558194901997,0.113,-14.873,0.462,0.4782769949300473
137.37751,Weezer,Dope Nose,70,28.078644513151175,19.104535364146848,0.018,-5.477,0.345,0.8172275597425861
227.5522,RUN-DMC,Bob Your Head,47,55.24908438713514,13.575098972935884,0.363,-12.654,0.221,0.4137398358601097
141.68771,Eddy Raven,Love Lifted Me,86,47.1771334541281,16.805332692346642,1.0,-12.994,0.654,0.0
283.03628,The Jeff Healey Band,It Could All Get Blown Away,109,37.88993129785012,58.526957216520636,0.975,-7.535,0.826,0.7306740675391308
264.14975,Anthony Cruz,Make it up,90,3.9805550895815944,45.82857938206989,0.0,-11.398,0.167,0.0
143.43791,Jacques Douai,Le Roi A Fait Battre Tambour,30,27.76787623378705,44.28729445283478,0.511,-16.243,0.631,0.0
295.57506,Sammi Cheng,Luo Cuo Che,105,6.0084884657349065,76.6845359815537,0.735,-12.611,0.732,0.0
175.90812,Thomas Battenstein,Jag Vet En Dejlig Rosa,270,51.59395020943541,53.67913925728297,0.583,-18.529,0.58,0.0
282.64444,Hector,Hannikaisen baari,612,77.64957805300405,50.73325865123003,0.539,-13.98,0.649,0.5479529419800353
159.89506,Devo,"b""Sloppy (I Saw My Baby Gettin)""",57,2.5661297793469817,11.54431855307041,0.352,-11.704,0.421,0.614576981682048
363.38893,Geiom Feat. Marita,"b""Reminissin""",207,58.81903380407291,43.760532189921456,0.569,-9.983,0.406,0.5823442861044243
340.53179,Pep Laguarda & Tapineria,Caseta del Plater,175,22.643941176451165,79.19229577269672,0.279,-16.265,0.493,0.0
103.44444,Rod Bernard,"b""Cajun Honey (Cajun Lovin Style)""",63,31.137587764519804,55.22251867250838,0.004,-14.314,0.278,0.0
158.95465,Eyes Set to Kill,Play The Part,60,15.764201054314764,90.75801554560437,0.294,-4.392,0.434,0.6503150761565025
292.41424,Keep Of Kalessin,Many Are We,130,58.25310853564124,21.39264455856049,0.739,-5.377,0.532,0.5645134115792345
217.62567,Ann Lee,2 People,121,23.76901350885302,41.421232454028655,0.668,-5.625,0.569,0.0
220.52526,Jefferson Starship,Fading Lady Light,108,2.0631959866029836,90.36794778894863,0.58,-8.365,0.562,0.2854298817011785
283.55873,The Irish Tenors,The Croppy Boy,217,3.0910304641171615,13.657973860340622,0.863,-21.999,0.685,0.2523165574329236
221.90975,Mississippi Mass Choir,"b""Its Good To Know Jesus""",140,18.288708048815472,20.970170217538474,0.622,-13.448,0.519,0.5057510376110472
189.98812,Lonnie Johnson,South Bound Water,270,22.400298457284716,16.267370770132594,0.851,-23.005,0.663,0.0
289.09669,DAVE MATTHEWS BAND,Tripping Billies,610,75.26829581520721,98.51246484385786,0.217,-4.62,0.463,0.0
229.85098,Amy Winehouse,Valerie,91,56.3584845275661,4.164403697254437,0.64,-7.256,0.588,0.7828988602517178
202.55302,Glad,O For a Thousand Tongues,47,24.602262358887995,85.3670133897356,0.452,-14.807,0.422,0.0
720.53506,The Antripodean Collective,The Very Conscious,103,90.67688960912596,50.82137852805813,0.533,-12.044,0.46,0.0
160.96608,Gorillaz,November Has Come,43,86.43349685663823,24.670845189926936,0.042,-8.317,0.367,0.8144317117082399
256.62649,Martin Sexton,Things You Do To Me,116,18.25488294066353,52.75535298366717,0.332,-9.071,0.162,0.0
225.20118,Pat Travers,"b""It Aint What It Seems""",513,31.99201855731214,30.735309168055245,0.512,-7.284,0.684,0.3347065490692206
189.28281,Linkin Park,Given Up (Album Version),77,22.357812101871044,88.22277203872176,0.446,-4.034,0.425,0.5869246980415551
266.81424,The In Crowd,Back A Yard,134,23.401511282598918,89.6707663079425,0.929,-8.333,0.861,0.0
287.34649,Magic Systeme,1er Gaou,143,93.20751243205703,29.937173653790815,0.32,-7.715,0.32,0.0
208.32608,Eazy-E,"b""Imma Break It Down""",98,95.05531642160467,59.14470465760515,0.33,-8.078,0.495,0.0
35.65669,Bryan Ferry,Ja Nun Hons Pris,14,87.81185478433585,48.18386943446866,0.0,-18.161,0.0,0.4348380902608562
144.19546,Jean Lumi\xc3\xa8re,Je suis le passeur du printemps,62,6.65832265324191,56.69897577079633,0.073,-11.092,0.213,0.0
175.04608,Scott Ainslie,Chumpman Blues,124,57.963223670490706,13.437806093345317,0.856,-11.411,0.674,0.0
157.85751,The Shangri-Las,Bull Dog,58,96.24963964219701,64.42197388583915,0.881,-7.597,0.725,0.0
399.93424,Tyree,My M.B. Thang,213,48.289847954516894,70.59661256964212,0.07,-9.752,0.354,0.0
207.82975,Cabas,Como Nuestro Amor No Hay Dos,736,29.14653960468221,86.25406749811252,0.399,-6.399,0.419,0.623037475551179
273.10975,Flink,Russian Doll,146,31.0038978913753,55.630564185412034,0.282,-4.258,0.481,0.0
140.56444,The John Buzon Trio,"b""I Cant Believe That Youre In Love With Me (Digitally Remastered 95)""",71,0.205186661890433,68.65125576818477,0.504,-17.419,0.314,0.0
273.84118,Heaven 17,"b""Come Live With Me (12 Extended Version) (2006 Digital Remaster)""",108,96.64089018243077,91.72879121227304,0.627,-8.015,0.411,0.0
278.38649,Robert Lockwood_ Jr.,Big Legged Woman,175,76.34977561101354,51.946685547335036,0.498,-9.763,0.401,0.26586104921065
202.78812,Sivuca,Forr\xc3\xb3 Praieiro,66,72.25937674491293,56.94550607304863,0.402,-14.36,0.528,0.0
152.73751,Charlie Walker,Pick Me Up On Your Way Down - Original,90,99.32498988725081,90.82097698716288,0.611,-15.912,0.53,0.0
34.32444,Der Plan,Schauet Her!,62,51.82634646093555,35.964260992059806,0.61,-13.546,0.487,0.0
201.27302,The Statler Brothers,Shenandoah,84,66.0872806799934,93.35729330490588,0.0,-16.822,0.0,0.4974983400231311
215.92771,Eko Fresh feat. Ado,Ich bleib so wie ich bin,452,89.29240595398079,38.69086354321596,0.682,-5.771,0.682,0.2707759989463275
238.05342,Peloton,Beloki,60,76.8127925144269,30.799285266867848,0.208,-21.519,0.53,0.0
256.07791,Wilks,Brightess night,91,24.83469028480657,31.41142970247658,0.664,-8.527,0.613,0.0
123.76771,Paul Buckmaster,"b""Dunns Revenge""",84,84.44257727115411,28.698362487417207,0.407,-32.586,0.452,0.0
208.50893,Evolution,My Own Way,82,0.42723174858637636,29.379896235178858,0.823,-6.047,0.733,0.0
214.12526,Lonestar,Y.O.U. (Album Version),108,64.37816597481182,21.08278692528357,0.706,-3.321,0.517,0.0
73.50812,Paul Buckmaster,The Interrogation,23,18.677098064302243,4.5678489319320725,0.001,-24.112,0.0,0.0
159.79057,Faron Young,"b""Its Four In The Morning""",379,93.50655694748019,91.95733256058429,0.542,-23.907,0.369,0.0
97.69751,The Jordanaires & Orion,Joy to the World,42,76.35209332136623,13.437970111853003,0.545,-16.102,0.65,0.0
263.18322,Sandra Mihanovich,Cuatro Estrofas,131,39.46383260618938,6.743190975317514,0.169,-13.328,0.278,0.0
241.65832,Charlotte Gainsbourg,Le Chat du Caf\xc3\xa9 des Artistes,150,61.88453606477662,80.85239143111127,0.655,-9.838,0.62,0.8596346836952304
266.57914,The Prefects,Background Music: The Greatest Ever Punk Sing-Along! (Live),115,49.70204261749802,56.51932543001637,0.55,-19.468,0.307,0.0
324.51873,Paul Avgerinos,Song Without End,158,49.13805985362154,11.130394199154459,0.006,-18.208,0.39,0.0
117.78567,Seal,Show Me (Acoustic Version),44,13.916495793662486,42.3408957677199,0.605,-15.808,0.518,0.5616275900797084
159.89506,Pennywise,6TH Avenue Nightmare,130,89.00149671621114,27.63479729932059,0.053,-5.111,0.217,0.0
296.30649,Dixie Chicks,Give It Up Or Let Me Go,127,64.61356740384163,20.447367111507788,0.588,-6.98,0.617,0.7239043346137317
200.61995,Slum Village,Climax (Instrumental Mix),79,74.87221379974704,94.96882501435702,0.0,-8.42,0.0,0.3277366831778408
191.11138,Bomb Squad,BOMB SQUAD,47,95.53645349335437,78.1219090983186,0.288,-12.054,0.291,0.2669551862755385
209.34485,Muse,Supermassive Black Hole (Album Version),103,46.81610075515188,97.64196335540424,0.034,-3.313,0.503,0.7603477805470585
142.65424,Frank Chacksfield,Theme From the Victors,217,45.959321118140615,53.04094384443454,0.452,-20.139,0.631,0.0
162.84689,Alceu Valen\xc3\xa7a,Na Primeira Manh\xc3\xa3,81,34.80920255391098,38.87314945010203,0.537,-9.785,0.533,0.0
24.73751,"b""CamRon""",O.T. (Skit),27,3.103753305674939,76.63371428117746,0.062,-28.603,0.404,0.0
253.83138,Bon Jovi,Wildflower,92,13.615818843662764,68.65718020771428,0.549,-6.083,0.628,0.6270737964039372
239.12444,KMD,Change Your Mind,117,35.08783129600993,31.984681518201484,1.0,-10.877,0.721,0.0
185.41669,Blind Lemon Jefferson,Wartime Blues,122,69.38749898887295,80.25220179095204,0.355,-19.308,0.263,0.0
175.12444,Nana Mouskouri,Only You,97,39.713870210806945,77.77795336374089,0.658,-11.778,0.685,0.0
242.75546,Fruko Y Sus Tesos,La Fruta Bomba,47,91.54537603986964,6.58397193202247,0.519,-8.588,0.553,0.0
194.84689,The Merry Macs,Dolores,50,19.12079041931668,65.14464791028045,0.116,-18.692,0.371,0.0
233.63873,Time Zone,World Destruction (2005 Digital Remaster),70,40.78071114321017,47.01993620982914,0.53,-7.532,0.556,0.2291441037166027
